arrivalDelayMs
-2
21
22
36
43
43
51
52
57
57
57
60
61
62
68
69
69
71
73
73
75
76
79
80
81
82
87
87
87
87
88
89
89
92
92
96
97
100
102
102
106
107
108
109
109
110
113
114
114
114
117
119
120
120
120
120
120
121
123
124
124
125
128
128
131
131
133
133
133
134
139
139
142
143
143
143
143
143
144
147
147
147
148
150
150
150
151
153
153
154
155
155
156
160
160
160
164
164
168
169
172
173
174
174
177
177
177
179
179
182
183
183
183
184
186
186
187
188
189
189
189
192
193
194
196
199
199
199
199
199
200
200
200
200
203
204
204
204
206
207
207
208
208
208
208
210
211
211
211
211
211
211
212
214
215
216
216
218
219
219
220
220
220
220
220
220
220
221
221
221
221
221
221
222
224
224
225
225
225
226
228
228
228
231
233
234
234
238
243
243
245
246
250
251
251
251
251
251
252
252
252
252
252
252
252
252
252
252
252
252
252
255
255
256
256
257
257
260
262
265
265
265
266
269
269
269
271
271
272
274
275
277
279
279
280
280
282
283
284
289
290
290
290
290
290
293
293
293
297
298
298
299
299
299
299
300
300
304
304
304
307
308
308
312
315
316
317
317
318
319
320
322
322
322
323
324
327
328
328
328
328
333
333
333
333
337
342
343
344
346
348
353
353
353
353
354
357
358
363
363
366
367
367
372
372
379
383
384
385
390
392
392
392
398
399
399
412
412
413
428
428
429
434
434
446
448
452
467
467
472
472
480
483
491
492
492
497
497
506
512
512
519
524
540
551
557
564
565
570
587
601
617
623
626
639
667
672
687
688
690
693
703
707
748
751
757
757
766
780
795
808
808
814
814
823
826
833
835
838
848
848
852
865
865
882
882
907
907
908
924
924
928
978
980
1008
1008
1013
1048
1059
1060
1060
1072
1086
1090
1091
1093
1138
1138
1163
1178
1179
1184
1192
1192
1192
1194
1223
1250
1269
1294
1341
1343
1462
1469
1469
1472
1499
1500
1617
1623
1623
1715
1768
1950
1956
1965
1981
1996
2014
2017
2041
2061
2062
2114
2135
2153
2174
2213
2236
2252
2253
2290
2374
2523
