arrivalDelayMs
36
89
89
102
126
129
129
135
169
203
206
206
206
206
206
206
215
222
226
226
226
226
226
226
226
243
251
251
251
251
251
251
260
260
260
266
266
270
270
270
270
270
270
270
270
270
270
270
270
270
270
280
280
280
280
280
282
282
283
289
289
289
289
289
295
295
295
295
295
295
310
310
310
310
310
310
310
322
322
330
330
330
330
330
330
337
337
337
337
337
352
352
352
352
352
352
352
352
352
352
352
352
352
352
352
352
352
352
352
352
352
352
352
352
352
352
352
352
352
352
352
352
361
361
361
361
361
361
361
361
362
362
362
363
363
363
368
368
368
368
368
368
376
376
376
376
376
376
376
376
382
382
399
399
399
399
399
399
399
399
399
399
399
399
399
399
399
399
399
399
399
399
399
399
399
399
399
399
399
399
399
399
399
399
402
402
402
402
402
402
402
402
402
402
402
403
403
403
403
403
403
403
403
403
403
403
403
403
403
403
403
403
403
403
403
403
403
403
403
403
403
403
403
403
403
403
403
406
406
406
406
406
406
406
422
422
428
428
428
428
428
428
428
428
428
428
428
428
428
433
433
433
433
433
433
433
433
433
433
433
433
433
433
433
433
433
433
437
437
437
437
437
437
437
437
437
437
437
437
437
437
437
437
442
442
442
442
443
458
458
458
462
462
462
462
462
465
465
465
465
465
465
465
465
465
465
465
465
467
467
467
467
467
467
467
467
467
467
467
467
467
474
474
474
474
474
474
474
474
474
474
474
474
474
474
474
474
474
474
474
483
484
484
484
484
484
484
484
484
484
484
484
484
484
484
484
484
484
484
484
484
484
484
484
484
484
484
484
490
490
490
490
490
490
490
490
490
490
490
490
490
490
490
502
502
513
513
523
523
525
525
525
525
525
525
525
525
525
539
539
539
539
539
539
539
539
539
539
539
539
539
539
539
541
541
541
542
542
542
548
548
548
548
548
548
548
548
548
548
548
548
548
548
548
548
561
561
561
561
562
562
562
562
562
562
562
562
563
563
571
571
571
571
571
571
571
571
571
571
571
571
571
577
577
582
582
582
588
588
592
592
592
592
592
592
618
629
629
629
632
632
640
640
640
640
640
640
641
641
641
641
651
667
667
672
673
742
